eval_loss,eval_precision,eval_recall,eval_f1,eval_knowledge_f1,eval_skill_f1,eval_skill_precision,eval_skill_recall,eval_knowledge_precision,eval_knowledge_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,model,train_time,num_params,avg_inference_latency,dev_f1,overfit_gap,top_confusion
0.2761392295360565,0.474191063174114,0.5475978647686833,0.5082576383154418,0.5982704402515724,0.40869565217391307,0.38875103391232424,0.4307974335472044,0.5486661860129777,0.6577355229040622,12.2054,292.413,36.623,5.0,distilbert-base-uncased,756.4882621765137,66366725,0.0034660302847623827,0.509212730318258,0.0009550920028161825,"[(('O', 'I-Skill'), 820), (('I-Skill', 'O'), 793), (('B-Skill', 'O'), 243), (('O', 'B-Skill'), 235), (('O', 'B-Knowledge'), 206)]"
0.3085787296295166,0.481634337598019,0.5191281138790036,0.49967886962106617,0.5889423076923077,0.3972413793103448,0.3985239852398524,0.39596700274977087,0.5489171023151606,0.6352636127917026,14.1922,251.477,31.496,5.0,distilbert-base-cased,878.169683933258,65194757,0.004007541611790657,0.4899475524475525,-0.009731317173513665,"[(('I-Skill', 'O'), 891), (('O', 'I-Skill'), 692), (('B-Skill', 'O'), 306), (('O', 'I-Knowledge'), 227), (('I-Knowledge', 'O'), 195)]"
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8802,277.091,34.704,5.0,distilroberta-base,847.9827752113342,81531653,0.003501463010907173,0.0,0.0,"[(('I-Skill', 'O'), 3136), (('B-Knowledge', 'O'), 1157), (('B-Skill', 'O'), 1090), (('I-Knowledge', 'O'), 897)]"
